variable,group,value
pilates,2019-12,80.0
pilates,2020-01,100.0
pilates,2020-02,92.5
pilates,2020-03,77.5
pilates,2020-04,65.0
pilates,2020-05,62.5
pilates,2020-06,67.5
pilates,2020-07,65.0
pilates,2020-08,62.5
pilates,2020-09,67.5
pilates,2020-10,62.5
pilates,2020-11,57.5
pilates,2020-12,57.5
pilates,2021-01,77.5
pilates,2021-02,77.5
pilates,2021-03,75.0
pilates,2021-04,80.0
pilates,2021-05,85.0
pilates,2021-06,85.0
pilates,2021-07,87.5
pilates,2021-08,82.5
pilates,2021-09,82.5
pilates,2021-10,82.5
couch surfing,2019-01,64.28571428571429
couch surfing,2019-02,78.57142857142857
couch surfing,2019-03,71.42857142857143
couch surfing,2019-04,78.57142857142857
couch surfing,2019-05,100.0
couch surfing,2019-06,78.57142857142857
couch surfing,2019-07,64.28571428571429
couch surfing,2019-08,92.85714285714286
couch surfing,2019-09,50.0
couch surfing,2019-10,50.0
couch surfing,2019-11,100.0
couch surfing,2019-12,50.0
couch surfing,2020-01,42.857142857142854
couch surfing,2020-02,64.28571428571429
couch surfing,2020-03,64.28571428571429
couch surfing,2020-04,28.571428571428573
couch surfing,2020-05,35.714285714285715
couch surfing,2020-06,57.142857142857146
couch surfing,2020-07,42.857142857142854
couch surfing,2020-08,50.0
couch surfing,2020-09,35.714285714285715
couch surfing,2020-10,42.857142857142854
couch surfing,2020-11,21.428571428571427
couch surfing,2020-12,35.714285714285715
couch surfing,2021-01,71.42857142857143
couch surfing,2021-02,35.714285714285715
couch surfing,2021-03,35.714285714285715
couch surfing,2021-04,50.0
couch surfing,2021-05,42.857142857142854
couch surfing,2021-06,50.0
couch surfing,2021-07,42.857142857142854
couch surfing,2021-08,50.0
couch surfing,2021-09,28.571428571428573
couch surfing,2021-10,50.0
urban exploration,2019-01,100.0
urban exploration,2019-02,82.3529411764706
urban exploration,2019-03,100.0
urban exploration,2019-04,100.0
urban exploration,2019-05,76.47058823529412
urban exploration,2019-06,64.70588235294117
urban exploration,2019-07,64.70588235294117
urban exploration,2019-08,76.47058823529412
urban exploration,2019-09,100.0
urban exploration,2019-10,70.58823529411765
urban exploration,2019-11,70.58823529411765
urban exploration,2019-12,58.8235294117647
urban exploration,2020-01,52.94117647058823
urban exploration,2020-02,70.58823529411765
urban exploration,2020-03,94.11764705882354
urban exploration,2020-04,70.58823529411765
urban exploration,2020-05,88.23529411764706
urban exploration,2020-06,41.1764705882353
urban exploration,2020-07,70.58823529411765
urban exploration,2020-08,94.11764705882354
urban exploration,2020-09,82.3529411764706
urban exploration,2020-10,70.58823529411765
urban exploration,2020-11,76.47058823529412
urban exploration,2020-12,58.8235294117647
urban exploration,2021-01,58.8235294117647
urban exploration,2021-02,47.05882352941177
urban exploration,2021-03,52.94117647058823
urban exploration,2021-04,52.94117647058823
urban exploration,2021-05,47.05882352941177
urban exploration,2021-06,70.58823529411765
urban exploration,2021-07,52.94117647058823
urban exploration,2021-08,47.05882352941177
urban exploration,2021-09,58.8235294117647
urban exploration,2021-10,64.70588235294117
slot car,2019-01,56.0
slot car,2019-02,60.0
slot car,2019-03,56.0
slot car,2019-04,44.0
slot car,2019-05,40.0
slot car,2019-06,44.0
slot car,2019-07,44.0
slot car,2019-08,36.0
slot car,2019-09,44.0
slot car,2019-10,52.0
slot car,2019-11,72.0
slot car,2019-12,100.0
slot car,2020-01,72.0
slot car,2020-02,60.0
slot car,2020-03,56.0
slot car,2020-04,48.0
slot car,2020-05,44.0
slot car,2020-06,44.0
slot car,2020-07,52.0
slot car,2020-08,48.0
slot car,2020-09,40.0
slot car,2020-10,60.0
slot car,2020-11,76.0
slot car,2020-12,100.0
slot car,2021-01,72.0
slot car,2021-02,64.0
slot car,2021-03,56.0
slot car,2021-04,52.0
slot car,2021-05,48.0
slot car,2021-06,40.0
slot car,2021-07,40.0
slot car,2021-08,44.0
slot car,2021-09,44.0
slot car,2021-10,44.0
watching television,2019-01,28.26086956521739
watching television,2019-02,45.65217391304348
watching television,2019-03,43.47826086956522
watching television,2019-04,43.47826086956522
watching television,2019-05,39.130434782608695
watching television,2019-06,17.391304347826086
watching television,2019-07,13.043478260869565
watching television,2019-08,30.434782608695652
watching television,2019-09,32.608695652173914
watching television,2019-10,39.130434782608695
watching television,2019-11,56.52173913043478
watching television,2019-12,39.130434782608695
watching television,2020-01,45.65217391304348
watching television,2020-02,56.52173913043478
watching television,2020-03,34.78260869565217
watching television,2020-04,58.69565217391305
watching television,2020-05,52.17391304347826
watching television,2020-06,30.434782608695652
watching television,2020-07,21.73913043478261
watching television,2020-08,17.391304347826086
watching television,2020-09,60.869565217391305
watching television,2020-10,41.30434782608695
watching television,2020-11,41.30434782608695
watching television,2020-12,36.95652173913044
watching television,2021-01,41.30434782608695
watching television,2021-02,47.82608695652174
watching television,2021-03,56.52173913043478
watching television,2021-04,43.47826086956522
watching television,2021-05,43.47826086956522
watching television,2021-06,43.47826086956522
watching television,2021-07,19.565217391304348
watching television,2021-08,15.217391304347826
watching television,2021-09,36.95652173913044
watching television,2021-10,100.0
car tuning,2019-01,57.142857142857146
car tuning,2019-02,63.265306122448976
car tuning,2019-03,67.34693877551021
car tuning,2019-04,83.6734693877551
car tuning,2019-05,65.3061224489796
car tuning,2019-06,61.224489795918366
car tuning,2019-07,48.97959183673469
car tuning,2019-08,77.55102040816327
car tuning,2019-09,63.265306122448976
car tuning,2019-10,59.183673469387756
car tuning,2019-11,53.06122448979592
car tuning,2019-12,51.02040816326531
car tuning,2020-01,63.265306122448976
car tuning,2020-02,81.63265306122449
car tuning,2020-03,85.71428571428571
car tuning,2020-04,69.38775510204081
car tuning,2020-05,65.3061224489796
car tuning,2020-06,83.6734693877551
car tuning,2020-07,65.3061224489796
car tuning,2020-08,77.55102040816327
car tuning,2020-09,79.59183673469387
car tuning,2020-10,85.71428571428571
car tuning,2020-11,77.55102040816327
car tuning,2020-12,73.46938775510205
car tuning,2021-01,61.224489795918366
car tuning,2021-02,67.34693877551021
car tuning,2021-03,85.71428571428571
car tuning,2021-04,100.0
car tuning,2021-05,67.34693877551021
car tuning,2021-06,69.38775510204081
car tuning,2021-07,71.42857142857143
car tuning,2021-08,63.265306122448976
car tuning,2021-09,71.42857142857143
car tuning,2021-10,48.97959183673469
tapestry,2019-01,65.0
tapestry,2019-02,61.0
tapestry,2019-03,60.0
tapestry,2019-04,57.0
tapestry,2019-05,53.0
tapestry,2019-06,65.0
tapestry,2019-07,73.0
tapestry,2019-08,86.0
tapestry,2019-09,72.0
tapestry,2019-10,57.0
tapestry,2019-11,67.0
tapestry,2019-12,67.0
tapestry,2020-01,63.0
tapestry,2020-02,61.0
tapestry,2020-03,66.0
tapestry,2020-04,98.0
tapestry,2020-05,90.0
tapestry,2020-06,77.0
tapestry,2020-07,85.0
tapestry,2020-08,100.0
tapestry,2020-09,81.0
tapestry,2020-10,70.0
tapestry,2020-11,74.0
tapestry,2020-12,83.0
tapestry,2021-01,79.0
tapestry,2021-02,79.0
tapestry,2021-03,69.0
tapestry,2021-04,65.0
tapestry,2021-05,60.0
tapestry,2021-06,60.0
tapestry,2021-07,63.0
tapestry,2021-08,81.0
tapestry,2021-09,68.0
tapestry,2021-10,57.0
medical science,2019-01,83.63636363636364
medical science,2019-02,94.54545454545455
medical science,2019-03,89.0909090909091
medical science,2019-04,96.36363636363636
medical science,2019-05,98.18181818181819
medical science,2019-06,80.0
medical science,2019-07,78.18181818181819
medical science,2019-08,81.81818181818181
medical science,2019-09,92.72727272727273
medical science,2019-10,100.0
medical science,2019-11,85.45454545454545
medical science,2019-12,81.81818181818181
medical science,2020-01,100.0
medical science,2020-02,89.0909090909091
medical science,2020-03,81.81818181818181
medical science,2020-04,85.45454545454545
medical science,2020-05,90.9090909090909
medical science,2020-06,78.18181818181819
medical science,2020-07,81.81818181818181
medical science,2020-08,90.9090909090909
medical science,2020-09,92.72727272727273
medical science,2020-10,83.63636363636364
medical science,2020-11,69.0909090909091
medical science,2020-12,70.9090909090909
medical science,2021-01,74.54545454545455
medical science,2021-02,70.9090909090909
medical science,2021-03,72.72727272727273
medical science,2021-04,81.81818181818181
medical science,2021-05,83.63636363636364
medical science,2021-06,63.63636363636363
medical science,2021-07,67.27272727272727
medical science,2021-08,74.54545454545455
medical science,2021-09,85.45454545454545
medical science,2021-10,83.63636363636364
go,2019-01,92.3076923076923
go,2019-02,89.74358974358974
go,2019-03,92.3076923076923
go,2019-04,89.74358974358974
go,2019-05,89.74358974358974
go,2019-06,92.3076923076923
go,2019-07,97.43589743589743
go,2019-08,92.3076923076923
go,2019-09,89.74358974358974
go,2019-10,84.61538461538461
go,2019-11,87.17948717948718
go,2019-12,84.61538461538461
go,2020-01,87.17948717948718
go,2020-02,92.3076923076923
go,2020-03,94.87179487179488
go,2020-04,100.0
go,2020-05,100.0
go,2020-06,92.3076923076923
go,2020-07,100.0
go,2020-08,97.43589743589743
go,2020-09,89.74358974358974
go,2020-10,89.74358974358974
go,2020-11,87.17948717948718
go,2020-12,89.74358974358974
go,2021-01,92.3076923076923
go,2021-02,94.87179487179488
go,2021-03,97.43589743589743
go,2021-04,89.74358974358974
go,2021-05,94.87179487179488
go,2021-06,92.3076923076923
go,2021-07,94.87179487179488
go,2021-08,92.3076923076923
go,2021-09,89.74358974358974
go,2021-10,89.74358974358974
