year_month,variable,value
2021-05,mountaineering,56
2021-06,mountaineering,57
2021-07,mountaineering,69
2021-08,mountaineering,57
2021-09,mountaineering,61
2021-10,mountaineering,56
2020-03,movies,70
2020-04,movies,70
2020-05,movies,61
2020-06,movies,56
2020-07,movies,59
2020-08,movies,57
2020-09,movies,54
2020-10,movies,61
2020-11,movies,60
2020-12,movies,65
2021-01,movies,63
2021-02,movies,60
2021-03,movies,57
2021-04,movies,58
2021-05,movies,59
2021-06,movies,62
2021-07,movies,71
2021-08,movies,62
2021-09,movies,59
2021-10,movies,68
2020-03,museum visiting,19
2020-04,museum visiting,15
2020-05,museum visiting,10
2020-06,museum visiting,9
2020-07,museum visiting,23
2020-08,museum visiting,18
2020-09,museum visiting,25
2020-10,museum visiting,37
2020-11,museum visiting,22
2020-12,museum visiting,8
2021-01,museum visiting,12
2021-02,museum visiting,11
2021-03,museum visiting,15
2021-04,museum visiting,16
2021-05,museum visiting,54
2021-06,museum visiting,34
2021-07,museum visiting,59
2021-08,museum visiting,41
2021-09,museum visiting,33
2021-10,museum visiting,67
2020-03,mushroom hunting,26
2020-04,mushroom hunting,66
2020-05,mushroom hunting,41
2020-06,mushroom hunting,11
2020-07,mushroom hunting,9
2020-08,mushroom hunting,13
2020-09,mushroom hunting,10
2020-10,mushroom hunting,17
2020-11,mushroom hunting,12
2020-12,mushroom hunting,12
2021-01,mushroom hunting,6
2021-02,mushroom hunting,8
2021-03,mushroom hunting,18
2021-04,mushroom hunting,36
2021-05,mushroom hunting,20
2021-06,mushroom hunting,6
2021-07,mushroom hunting,8
2021-08,mushroom hunting,21
2021-09,mushroom hunting,13
2021-10,mushroom hunting,22
2020-03,music,67
2020-04,music,72
2020-05,music,69
2020-06,music,60
2020-07,music,60
2020-08,music,67
2020-09,music,70
2020-10,music,65
2020-11,music,60
2020-12,music,70
2021-01,music,57
2021-02,music,60
2021-03,music,58
2021-04,music,59
2021-05,music,63
2021-06,music,59
2021-07,music,60
2021-08,music,63
2021-09,music,65
2021-10,music,62
2020-03,nail art,31
2020-04,nail art,25
2020-05,nail art,32
2020-06,nail art,36
2020-07,nail art,39
2020-08,nail art,34
2020-09,nail art,32
2020-10,nail art,39
2020-11,nail art,30
2020-12,nail art,35
2021-01,nail art,33
2021-02,nail art,35
2021-03,nail art,39
2021-04,nail art,43
2021-05,nail art,45
2021-06,nail art,49
2021-07,nail art,47
2021-08,nail art,46
2021-09,nail art,41
2021-10,nail art,47
2020-03,needlepoint,69
2020-04,needlepoint,89
2020-05,needlepoint,74
2020-06,needlepoint,75
2020-07,needlepoint,81
2020-08,needlepoint,80
2020-09,needlepoint,72
2020-10,needlepoint,70
2020-11,needlepoint,92
2020-12,needlepoint,100
2021-01,needlepoint,81
2021-02,needlepoint,82
2021-03,needlepoint,68
2021-04,needlepoint,63
2021-05,needlepoint,65
2021-06,needlepoint,63
2021-07,needlepoint,62
2021-08,needlepoint,68
2021-09,needlepoint,58
2021-10,needlepoint,71
2020-03,netball,31
2020-04,netball,26
2020-05,netball,19
2020-06,netball,20
2020-07,netball,23
2020-08,netball,21
2020-09,netball,29
2020-10,netball,31
2020-11,netball,16
2020-12,netball,23
2021-01,netball,22
2021-02,netball,39
2021-03,netball,20
2021-04,netball,25
2021-05,netball,36
2021-06,netball,24
2021-07,netball,70
2021-08,netball,26
2021-09,netball,24
2021-10,netball,18
2020-03,nintendo,74
2020-04,nintendo,100
2020-05,nintendo,76
2020-06,nintendo,62
2020-07,nintendo,60
2020-08,nintendo,50
2020-09,nintendo,49
2020-10,nintendo,46
2020-11,nintendo,73
2020-12,nintendo,93
2021-01,nintendo,55
2021-02,nintendo,52
2021-03,nintendo,49
2021-04,nintendo,42
2021-05,nintendo,38
2021-06,nintendo,45
2021-07,nintendo,45
2021-08,nintendo,36
2021-09,nintendo,35
2021-10,nintendo,45
2020-03,noodling,29
2020-04,noodling,58
2020-05,noodling,75
2020-06,noodling,84
2020-07,noodling,65
2020-08,noodling,53
2020-09,noodling,35
2020-10,noodling,41
2020-11,noodling,25
2020-12,noodling,14
2021-01,noodling,26
2021-02,noodling,30
2021-03,noodling,41
2021-04,noodling,42
2021-05,noodling,49
2021-06,noodling,65
2021-07,noodling,73
2021-08,noodling,45
2021-09,noodling,27
2021-10,noodling,29
2020-03,orienteering,38
2020-04,orienteering,47
2020-05,orienteering,28
2020-06,orienteering,41
2020-07,orienteering,47
2020-08,orienteering,55
2020-09,orienteering,72
2020-10,orienteering,46
2020-11,orienteering,59
2020-12,orienteering,46
2021-01,orienteering,50
2021-02,orienteering,41
2021-03,orienteering,41
2021-04,orienteering,56
2021-05,orienteering,58
2021-06,orienteering,46
2021-07,orienteering,45
2021-08,orienteering,32
2021-09,orienteering,50
2021-10,orienteering,76
2020-03,origami,52
2020-04,origami,58
2020-05,origami,64
2020-06,origami,48
2020-07,origami,94
2020-08,origami,68
2020-09,origami,55
2020-10,origami,46
2020-11,origami,43
2020-12,origami,52
2021-01,origami,42
2021-02,origami,47
2021-03,origami,42
2021-04,origami,41
2021-05,origami,46
2021-06,origami,39
2021-07,origami,37
2021-08,origami,37
2021-09,origami,40
2021-10,origami,50
2020-03,paintball,44
2020-04,paintball,33
2020-05,paintball,47
2020-06,paintball,66
2020-07,paintball,59
2020-08,paintball,58
2020-09,paintball,61
2020-10,paintball,74
2020-11,paintball,56
2020-12,paintball,51
2021-01,paintball,52
2021-02,paintball,50
2021-03,paintball,66
2021-04,paintball,65
2021-05,paintball,66
2021-06,paintball,63
2021-07,paintball,64
2021-08,paintball,58
2021-09,paintball,55
2021-10,paintball,63
2020-03,painting,80
2020-04,painting,100
2020-05,painting,98
2020-06,painting,86
2020-07,painting,89
2020-08,painting,82
2020-09,painting,81
2020-10,painting,85
2020-11,painting,73
2020-12,painting,75
2021-01,painting,77
2021-02,painting,79
2021-03,painting,80
2021-04,painting,78
2021-05,painting,74
2021-06,painting,68
2021-07,painting,73
2021-08,painting,70
2021-09,painting,71
2021-10,painting,74
2020-03,palmistry,48
2020-04,palmistry,58
2020-05,palmistry,59
2020-06,palmistry,44
2020-07,palmistry,61
2020-08,palmistry,63
2020-09,palmistry,64
2020-10,palmistry,41
2020-11,palmistry,65
2020-12,palmistry,45
2021-01,palmistry,54
2021-02,palmistry,63
2021-03,palmistry,47
2021-04,palmistry,46
2021-05,palmistry,55
2021-06,palmistry,51
2021-07,palmistry,56
2021-08,palmistry,45
2021-09,palmistry,51
2021-10,palmistry,36
2020-03,paragliding,22
2020-04,paragliding,24
2020-05,paragliding,28
2020-06,paragliding,40
2020-07,paragliding,43
2020-08,paragliding,42
2020-09,paragliding,33
2020-10,paragliding,33
2020-11,paragliding,20
2020-12,paragliding,30
2021-01,paragliding,21
2021-02,paragliding,27
2021-03,paragliding,34
2021-04,paragliding,32
2021-05,paragliding,38
2021-06,paragliding,54
2021-07,paragliding,46
2021-08,paragliding,45
2021-09,paragliding,30
2021-10,paragliding,26
2020-03,parkour,40
2020-04,parkour,42
2020-05,parkour,47
2020-06,parkour,46
2020-07,parkour,43
2020-08,parkour,47
2020-09,parkour,46
2020-10,parkour,36
2020-11,parkour,34
2020-12,parkour,40
2021-01,parkour,45
2021-02,parkour,42
2021-03,parkour,40
2021-04,parkour,40
2021-05,parkour,38
2021-06,parkour,38
2021-07,parkour,38
2021-08,parkour,42
2021-09,parkour,33
2021-10,parkour,34
2020-03,pen spinning,26
2020-04,pen spinning,40
2020-05,pen spinning,25
2020-06,pen spinning,34
2020-07,pen spinning,31
2020-08,pen spinning,31
2020-09,pen spinning,57
2020-10,pen spinning,42
2020-11,pen spinning,38
2020-12,pen spinning,34
2021-01,pen spinning,17
2021-02,pen spinning,42
2021-03,pen spinning,29
2021-04,pen spinning,22
2021-05,pen spinning,22
2021-06,pen spinning,36
2021-07,pen spinning,44
2021-08,pen spinning,26
2021-09,pen spinning,85
2021-10,pen spinning,100
2020-03,performance,60
2020-04,performance,63
2020-05,performance,63
2020-06,performance,62
2020-07,performance,65
2020-08,performance,60
2020-09,performance,63
2020-10,performance,62
2020-11,performance,59
2020-12,performance,57
2021-01,performance,59
2021-02,performance,62
2021-03,performance,75
2021-04,performance,67
2021-05,performance,61
2021-06,performance,59
2021-07,performance,59
2021-08,performance,58
2021-09,performance,62
2021-10,performance,60
2020-03,pet,73
2020-04,pet,81
2020-05,pet,88
2020-06,pet,88
2020-07,pet,89
2020-08,pet,92
2020-09,pet,81
2020-10,pet,80
2020-11,pet,79
2020-12,pet,85
2021-01,pet,81
2021-02,pet,82
2021-03,pet,84
2021-04,pet,92
2021-05,pet,88
2021-06,pet,93
2021-07,pet,93
2021-08,pet,87
2021-09,pet,84
2021-10,pet,79
2020-03,pet adoption,81
2020-04,pet adoption,100
2020-05,pet adoption,92
2020-06,pet adoption,86
2020-07,pet adoption,79
2020-08,pet adoption,84
2020-09,pet adoption,73
2020-10,pet adoption,75
2020-11,pet adoption,83
2020-12,pet adoption,91
2021-01,pet adoption,83
2021-02,pet adoption,75
2021-03,pet adoption,64
2021-04,pet adoption,66
2021-05,pet adoption,60
2021-06,pet adoption,61
2021-07,pet adoption,59
2021-08,pet adoption,59
2021-09,pet adoption,58
2021-10,pet adoption,54
2020-03,pet sitting,36
2020-04,pet sitting,22
2020-05,pet sitting,36
2020-06,pet sitting,45
2020-07,pet sitting,48
2020-08,pet sitting,53
2020-09,pet sitting,43
2020-10,pet sitting,46
2020-11,pet sitting,41
2020-12,pet sitting,38
2021-01,pet sitting,34
2021-02,pet sitting,42
2021-03,pet sitting,49
2021-04,pet sitting,54
2021-05,pet sitting,74
2021-06,pet sitting,74
2021-07,pet sitting,72
2021-08,pet sitting,57
2021-09,pet sitting,51
2021-10,pet sitting,53
2020-03,philately,15
2020-04,philately,50
2020-05,philately,50
2020-06,philately,30
2020-07,philately,39
2020-08,philately,35
2020-09,philately,27
2020-10,philately,47
2020-11,philately,4
2020-12,philately,4
2021-01,philately,67
2021-02,philately,28
2021-03,philately,12
2021-04,philately,27
2021-05,philately,17
2021-06,philately,22
2021-07,philately,22
2021-08,philately,26
2021-09,philately,24
2021-10,philately,100
2020-03,photography,42
2020-04,photography,43
2020-05,photography,45
2020-06,photography,47
2020-07,photography,51
2020-08,photography,53
2020-09,photography,59
2020-10,photography,54
2020-11,photography,49
2020-12,photography,45
2021-01,photography,44
2021-02,photography,45
2021-03,photography,46
2021-04,photography,47
2021-05,photography,48
2021-06,photography,44
2021-07,photography,46
2021-08,photography,47
2021-09,photography,51
2021-10,photography,53
2020-03,pickleball,42
2020-04,pickleball,28
2020-05,pickleball,41
2020-06,pickleball,50
2020-07,pickleball,53
2020-08,pickleball,56
2020-09,pickleball,59
2020-10,pickleball,54
2020-11,pickleball,53
2020-12,pickleball,50
2021-01,pickleball,54
2021-02,pickleball,58
2021-03,pickleball,73
2021-04,pickleball,92
2021-05,pickleball,85
2021-06,pickleball,86
2021-07,pickleball,100
2021-08,pickleball,99
2021-09,pickleball,89
2021-10,pickleball,79
2020-03,picnicking,16
2020-04,picnicking,64
2020-05,picnicking,79
2020-06,picnicking,58
2020-07,picnicking,69
2020-08,picnicking,68
2020-09,picnicking,59
2020-10,picnicking,47
2020-11,picnicking,47
2020-12,picnicking,38
2021-01,picnicking,37
2021-02,picnicking,10
2021-03,picnicking,27
2021-04,picnicking,39
2021-05,picnicking,19
2021-06,picnicking,39
2021-07,picnicking,49
2021-08,picnicking,39
2021-09,picnicking,10
2021-10,picnicking,63
2020-03,pilates,57
2020-04,pilates,50
2020-05,pilates,44
2020-06,pilates,49
2020-07,pilates,49
2020-08,pilates,45
2020-09,pilates,48
2020-10,pilates,45
2020-11,pilates,43
2020-12,pilates,44
2021-01,pilates,57
2021-02,pilates,56
2021-03,pilates,54
2021-04,pilates,61
2021-05,pilates,59
2021-06,pilates,61
2021-07,pilates,62
2021-08,pilates,58
2021-09,pilates,57
2021-10,pilates,57
2020-03,plastic art,54
2020-04,plastic art,69
2020-05,plastic art,76
2020-06,plastic art,54
2020-07,plastic art,63
2020-08,plastic art,59
2020-09,plastic art,65
2020-10,plastic art,83
2020-11,plastic art,57
2020-12,plastic art,57
2021-01,plastic art,66
2021-02,plastic art,64
2021-03,plastic art,53
2021-04,plastic art,51
2021-05,plastic art,61
2021-06,plastic art,68
2021-07,plastic art,56
2021-08,plastic art,45
2021-09,plastic art,73
2021-10,plastic art,65
2020-03,play guitar,75
2020-04,play guitar,93
2020-05,play guitar,78
2020-06,play guitar,66
2020-07,play guitar,65
2020-08,play guitar,62
2020-09,play guitar,64
2020-10,play guitar,62
2020-11,play guitar,59
2020-12,play guitar,73
2021-01,play guitar,69
2021-02,play guitar,62
2021-03,play guitar,61
2021-04,play guitar,56
2021-05,play guitar,55
2021-06,play guitar,49
2021-07,play guitar,54
2021-08,play guitar,51
2021-09,play guitar,53
2021-10,play guitar,54
2020-03,play piano,79
2020-04,play piano,87
2020-05,play piano,73
2020-06,play piano,60
2020-07,play piano,62
2020-08,play piano,56
2020-09,play piano,60
2020-10,play piano,60
2020-11,play piano,58
2020-12,play piano,73
2021-01,play piano,63
2021-02,play piano,56
2021-03,play piano,47
2021-04,play piano,50
2021-05,play piano,49
2021-06,play piano,46
2021-07,play piano,50
2021-08,play piano,45
2021-09,play piano,51
2021-10,play piano,43
2020-03,podcast hosting,50
2020-04,podcast hosting,100
2020-05,podcast hosting,94
2020-06,podcast hosting,81
2020-07,podcast hosting,67
2020-08,podcast hosting,78
2020-09,podcast hosting,58
2020-10,podcast hosting,97
2020-11,podcast hosting,29
2020-12,podcast hosting,41
2021-01,podcast hosting,77
2021-02,podcast hosting,60
2021-03,podcast hosting,64
2021-04,podcast hosting,64
2021-05,podcast hosting,30
2021-06,podcast hosting,27
2021-07,podcast hosting,30
2021-08,podcast hosting,72
2021-09,podcast hosting,57
2021-10,podcast hosting,36
2020-03,podcasts,78
2020-04,podcasts,77
2020-05,podcasts,79
2020-06,podcasts,85
2020-07,podcasts,88
2020-08,podcasts,86
2020-09,podcasts,77
2020-10,podcasts,73
2020-11,podcasts,68
2020-12,podcasts,72
2021-01,podcasts,79
2021-02,podcasts,72
2021-03,podcasts,69
2021-04,podcasts,69
2021-05,podcasts,70
2021-06,podcasts,70
2021-07,podcasts,72
2021-08,podcasts,73
2021-09,podcasts,75
2021-10,podcasts,74
2020-03,poetry,50
2020-04,poetry,57
2020-05,poetry,46
2020-06,poetry,31
2020-07,poetry,30
2020-08,poetry,32
2020-09,poetry,47
2020-10,poetry,40
2020-11,poetry,34
2020-12,poetry,35
2021-01,poetry,39
2021-02,poetry,42
2021-03,poetry,42
2021-04,poetry,42
2021-05,poetry,34
2021-06,poetry,25
2021-07,poetry,25
2021-08,poetry,27
2021-09,poetry,38
2021-10,poetry,33
2020-03,poi,60
2020-04,poi,71
2020-05,poi,71
2020-06,poi,74
2020-07,poi,74
2020-08,poi,93
2020-09,poi,67
2020-10,poi,56
2020-11,poi,52
2020-12,poi,55
2021-01,poi,53
2021-02,poi,56
2021-03,poi,60
2021-04,poi,55
2021-05,poi,63
2021-06,poi,65
2021-07,poi,67
2021-08,poi,58
2021-09,poi,68
2021-10,poi,57
2020-03,poker,59
2020-04,poker,69
2020-05,poker,61
2020-06,poker,55
2020-07,poker,100
2020-08,poker,56
2020-09,poker,48
2020-10,poker,49
2020-11,poker,52
2020-12,poker,57
2021-01,poker,61
2021-02,poker,67
2021-03,poker,61
2021-04,poker,55
2021-05,poker,58
2021-06,poker,60
2021-07,poker,61
2021-08,poker,59
2021-09,poker,53
2021-10,poker,59
2020-03,pole dancing,40
2020-04,pole dancing,30
2020-05,pole dancing,35
2020-06,pole dancing,34
2020-07,pole dancing,42
2020-08,pole dancing,36
2020-09,pole dancing,48
2020-10,pole dancing,46
2020-11,pole dancing,48
2020-12,pole dancing,41
2021-01,pole dancing,53
2021-02,pole dancing,54
2021-03,pole dancing,58
2021-04,pole dancing,68
2021-05,pole dancing,59
2021-06,pole dancing,47
2021-07,pole dancing,53
2021-08,pole dancing,56
2021-09,pole dancing,50
2021-10,pole dancing,53
2020-03,polo,44
2020-04,polo,42
2020-05,polo,55
2020-06,polo,64
2020-07,polo,59
2020-08,polo,54
2020-09,polo,59
2020-10,polo,55
2020-11,polo,63
2020-12,polo,68
2021-01,polo,49
2021-02,polo,51
2021-03,polo,59
2021-04,polo,69
2021-05,polo,65
2021-06,polo,87
2021-07,polo,83
2021-08,polo,82
2021-09,polo,69
2021-10,polo,64
2020-03,pool,27
2020-04,pool,42
2020-05,pool,86
2020-06,pool,100
2020-07,pool,84
2020-08,pool,50
2020-09,pool,35
2020-10,pool,26
2020-11,pool,22
2020-12,pool,20
2021-01,pool,25
2021-02,pool,29
2021-03,pool,39
2021-04,pool,48
2021-05,pool,71
2021-06,pool,95
2021-07,pool,76
2021-08,pool,51
2021-09,pool,36
2021-10,pool,30
2020-03,postcrossing,31
2020-04,postcrossing,31
2020-05,postcrossing,30
2020-06,postcrossing,50
2020-07,postcrossing,74
2020-08,postcrossing,91
2020-09,postcrossing,61
2020-10,postcrossing,44
2020-11,postcrossing,44
2020-12,postcrossing,57
2021-01,postcrossing,35
2021-02,postcrossing,43
2021-03,postcrossing,55
2021-04,postcrossing,42
2021-05,postcrossing,61
2021-06,postcrossing,67
2021-07,postcrossing,71
2021-08,postcrossing,54
2021-09,postcrossing,62
2021-10,postcrossing,94
2020-03,pottery,50
2020-04,pottery,60
2020-05,pottery,71
2020-06,pottery,64
2020-07,pottery,70
2020-08,pottery,74
2020-09,pottery,73
2020-10,pottery,70
2020-11,pottery,91
2020-12,pottery,82
2021-01,pottery,73
2021-02,pottery,68
2021-03,pottery,68
2021-04,pottery,68
2021-05,pottery,64
2021-06,pottery,62
2021-07,pottery,72
2021-08,pottery,72
2021-09,pottery,70
2021-10,pottery,74
2020-03,powerboat racing,36
2020-04,powerboat racing,46
2020-05,powerboat racing,41
2020-06,powerboat racing,25
2020-07,powerboat racing,63
2020-08,powerboat racing,31
2020-09,powerboat racing,18
2020-10,powerboat racing,20
2020-11,powerboat racing,7
2020-12,powerboat racing,28
2021-01,powerboat racing,7
2021-02,powerboat racing,23
2021-03,powerboat racing,7
2021-04,powerboat racing,21
2021-05,powerboat racing,50
2021-06,powerboat racing,29
2021-07,powerboat racing,29
2021-08,powerboat racing,93
2021-09,powerboat racing,31
2021-10,powerboat racing,46
2020-03,powerlifting,63
2020-04,powerlifting,41
2020-05,powerlifting,45
2020-06,powerlifting,47
2020-07,powerlifting,52
2020-08,powerlifting,51
2020-09,powerlifting,53
2020-10,powerlifting,53
2020-11,powerlifting,49
2020-12,powerlifting,66
2021-01,powerlifting,62
2021-02,powerlifting,61
2021-03,powerlifting,66
2021-04,powerlifting,62
2021-05,powerlifting,60
2021-06,powerlifting,61
2021-07,powerlifting,68
2021-08,powerlifting,65
2021-09,powerlifting,54
2021-10,powerlifting,61
2020-03,practical jokes,28
2020-04,practical jokes,34
2020-05,practical jokes,30
2020-06,practical jokes,19
2020-07,practical jokes,27
2020-08,practical jokes,32
2020-09,practical jokes,41
2020-10,practical jokes,32
2020-11,practical jokes,14
2020-12,practical jokes,16
2021-01,practical jokes,26
2021-02,practical jokes,27
2021-03,practical jokes,29
2021-04,practical jokes,22
2021-05,practical jokes,22
2021-06,practical jokes,11
2021-07,practical jokes,25
2021-08,practical jokes,8
2021-09,practical jokes,24
2021-10,practical jokes,9
2020-03,pressed flowers,42
2020-04,pressed flowers,64
2020-05,pressed flowers,100
2020-06,pressed flowers,82
2020-07,pressed flowers,83
2020-08,pressed flowers,70
2020-09,pressed flowers,51
2020-10,pressed flowers,50
2020-11,pressed flowers,73
2020-12,pressed flowers,52
2021-01,pressed flowers,61
2021-02,pressed flowers,80
2021-03,pressed flowers,72
2021-04,pressed flowers,72
2021-05,pressed flowers,75
2021-06,pressed flowers,47
2021-07,pressed flowers,61
2021-08,pressed flowers,67
2021-09,pressed flowers,63
2021-10,pressed flowers,50
2020-03,public speaking,57
2020-04,public speaking,51
2020-05,public speaking,50
2020-06,public speaking,50
2020-07,public speaking,45
2020-08,public speaking,71
2020-09,public speaking,88
2020-10,public speaking,62
2020-11,public speaking,45
2020-12,public speaking,47
2021-01,public speaking,63
2021-02,public speaking,64
2021-03,public speaking,54
2021-04,public speaking,57
2021-05,public speaking,53
2021-06,public speaking,44
2021-07,public speaking,39
2021-08,public speaking,57
2021-09,public speaking,77
2021-10,public speaking,51
2020-03,puppetry,33
2020-04,puppetry,25
2020-05,puppetry,23
2020-06,puppetry,17
2020-07,puppetry,19
2020-08,puppetry,16
2020-09,puppetry,31
2020-10,puppetry,26
2020-11,puppetry,18
2020-12,puppetry,17
2021-01,puppetry,25
2021-02,puppetry,19
2021-03,puppetry,23
2021-04,puppetry,18
2021-05,puppetry,30
2021-06,puppetry,23
2021-07,puppetry,32
2021-08,puppetry,23
2021-09,puppetry,18
2021-10,puppetry,39
2020-03,puzzles,67
2020-04,puzzles,100
2020-05,puzzles,65
2020-06,puzzles,48
2020-07,puzzles,48
2020-08,puzzles,42
2020-09,puzzles,44
2020-10,puzzles,44
2020-11,puzzles,54
2020-12,puzzles,63
2021-01,puzzles,51
2021-02,puzzles,49
2021-03,puzzles,43
2021-04,puzzles,43
2021-05,puzzles,40
2021-06,puzzles,40
2021-07,puzzles,39
2021-08,puzzles,41
2021-09,puzzles,41
2021-10,puzzles,42
2020-03,pyrography,46
2020-04,pyrography,74
2020-05,pyrography,40
2020-06,pyrography,43
2020-07,pyrography,46
2020-08,pyrography,50
2020-09,pyrography,44
2020-10,pyrography,48
2020-11,pyrography,43
2020-12,pyrography,69
2021-01,pyrography,43
2021-02,pyrography,38
2021-03,pyrography,45
2021-04,pyrography,24
2021-05,pyrography,33
2021-06,pyrography,37
2021-07,pyrography,33
2021-08,pyrography,33
2021-09,pyrography,39
2021-10,pyrography,26
2020-03,qigong,70
2020-04,qigong,75
2020-05,qigong,64
2020-06,qigong,75
2020-07,qigong,66
2020-08,qigong,70
2020-09,qigong,76
2020-10,qigong,65
2020-11,qigong,55
2020-12,qigong,57
2021-01,qigong,70
2021-02,qigong,68
2021-03,qigong,61
2021-04,qigong,54
2021-05,qigong,59
2021-06,qigong,56
2021-07,qigong,70
2021-08,qigong,61
2021-09,qigong,66
2021-10,qigong,69
2020-03,quidditch,55
2020-04,quidditch,69
2020-05,quidditch,85
2020-06,quidditch,57
2020-07,quidditch,59
2020-08,quidditch,67
2020-09,quidditch,83
2020-10,quidditch,80
2020-11,quidditch,84
2020-12,quidditch,87
2021-01,quidditch,57
2021-02,quidditch,55
2021-03,quidditch,53
2021-04,quidditch,41
2021-05,quidditch,41
2021-06,quidditch,56
2021-07,quidditch,51
2021-08,quidditch,59
2021-09,quidditch,49
2021-10,quidditch,45
2020-03,quilling,47
2020-04,quilling,52
2020-05,quilling,80
2020-06,quilling,54
2020-07,quilling,53
2020-08,quilling,63
2020-09,quilling,42
2020-10,quilling,48
2020-11,quilling,51
2020-12,quilling,58
2021-01,quilling,62
2021-02,quilling,57
2021-03,quilling,52
2021-04,quilling,51
2021-05,quilling,43
2021-06,quilling,41
2021-07,quilling,39
2021-08,quilling,35
2021-09,quilling,53
2021-10,quilling,41
2020-03,quilting,70
2020-04,quilting,100
2020-05,quilting,88
2020-06,quilting,75
2020-07,quilting,83
2020-08,quilting,74
2020-09,quilting,74
2020-10,quilting,76
2020-11,quilting,71
2020-12,quilting,71
2021-01,quilting,81
2021-02,quilting,84
2021-03,quilting,72
2021-04,quilting,68
2021-05,quilting,64
2021-06,quilting,56
2021-07,quilting,64
2021-08,quilting,63
2021-09,quilting,65
2021-10,quilting,63
2020-03,quizzes,75
2020-04,quizzes,73
2020-05,quizzes,57
2020-06,quizzes,44
2020-07,quizzes,40
2020-08,quizzes,53
2020-09,quizzes,83
2020-10,quizzes,59
2020-11,quizzes,44
2020-12,quizzes,43
2021-01,quizzes,48
2021-02,quizzes,47
2021-03,quizzes,47
2021-04,quizzes,44
2021-05,quizzes,41
2021-06,quizzes,29
2021-07,quizzes,27
2021-08,quizzes,30
2021-09,quizzes,41
2021-10,quizzes,38
2020-03,race walking,7
2020-04,race walking,9
2020-05,race walking,7
2020-06,race walking,6
2020-07,race walking,7
2020-08,race walking,4
2020-09,race walking,7
2020-10,race walking,7
2020-11,race walking,5
2020-12,race walking,4
2021-01,race walking,7
2021-02,race walking,6
2021-03,race walking,8
2021-04,race walking,6
2021-05,race walking,8
2021-06,race walking,9
2021-07,race walking,16
2021-08,race walking,83
2021-09,race walking,10
2021-10,race walking,11
2020-03,racquetball,37
2020-04,racquetball,19
2020-05,racquetball,22
2020-06,racquetball,23
2020-07,racquetball,24
2020-08,racquetball,26
2020-09,racquetball,29
2020-10,racquetball,27
2020-11,racquetball,26
2020-12,racquetball,18
2021-01,racquetball,24
2021-02,racquetball,31
2021-03,racquetball,29
2021-04,racquetball,29
2021-05,racquetball,31
2021-06,racquetball,34
2021-07,racquetball,41
2021-08,racquetball,37
2021-09,racquetball,39
2021-10,racquetball,49
2020-03,rafting,12
2020-04,rafting,10
2020-05,rafting,26
2020-06,rafting,68
2020-07,rafting,88
2020-08,rafting,64
2020-09,rafting,28
2020-10,rafting,13
2020-11,rafting,7
2020-12,rafting,8
2021-01,rafting,11
2021-02,rafting,15
2021-03,rafting,20
2021-04,rafting,29
2021-05,rafting,44
2021-06,rafting,77
2021-07,rafting,82
2021-08,rafting,48
2021-09,rafting,24
2021-10,rafting,15
2020-03,rappelling,39
2020-04,rappelling,45
2020-05,rappelling,53
2020-06,rappelling,47
2020-07,rappelling,49
2020-08,rappelling,28
2020-09,rappelling,54
2020-10,rappelling,49
2020-11,rappelling,48
2020-12,rappelling,45
2021-01,rappelling,59
2021-02,rappelling,37
2021-03,rappelling,45
2021-04,rappelling,48
2021-05,rappelling,75
2021-06,rappelling,47
2021-07,rappelling,64
2021-08,rappelling,48
2021-09,rappelling,66
2021-10,rappelling,46
2020-03,rapping,67
2020-04,rapping,59
2020-05,rapping,63
2020-06,rapping,49
2020-07,rapping,54
2020-08,rapping,56
2020-09,rapping,51
2020-10,rapping,47
2020-11,rapping,52
2020-12,rapping,49
2021-01,rapping,52
2021-02,rapping,52
2021-03,rapping,50
2021-04,rapping,56
2021-05,rapping,49
2021-06,rapping,40
2021-07,rapping,43
2021-08,rapping,50
2021-09,rapping,45
2021-10,rapping,45
2020-03,reading,74
2020-04,reading,80
2020-05,reading,65
2020-06,reading,58
2020-07,reading,57
2020-08,reading,69
2020-09,reading,88
2020-10,reading,66
2020-11,reading,55
2020-12,reading,53
2021-01,reading,58
2021-02,reading,59
2021-03,reading,57
2021-04,reading,56
2021-05,reading,56
2021-06,reading,51
2021-07,reading,50
2021-08,reading,54
2021-09,reading,61
2021-10,reading,57
2020-03,refinishing,61
2020-04,refinishing,71
2020-05,refinishing,77
2020-06,refinishing,81
2020-07,refinishing,92
2020-08,refinishing,86
2020-09,refinishing,85
2020-10,refinishing,74
2020-11,refinishing,76
2020-12,refinishing,69
2021-01,refinishing,84
2021-02,refinishing,88
2021-03,refinishing,96
2021-04,refinishing,100
2021-05,refinishing,89
2021-06,refinishing,93
2021-07,refinishing,87
2021-08,refinishing,84
2021-09,refinishing,82
2021-10,refinishing,83
2020-03,reiki,69
2020-04,reiki,59
2020-05,reiki,56
2020-06,reiki,71
2020-07,reiki,78
2020-08,reiki,71
2020-09,reiki,78
2020-10,reiki,74
2020-11,reiki,70
2020-12,reiki,67
2021-01,reiki,78
2021-02,reiki,87
2021-03,reiki,89
2021-04,reiki,85
2021-05,reiki,86
2021-06,reiki,84
2021-07,reiki,87
2021-08,reiki,87
2021-09,reiki,78
2021-10,reiki,77
2020-03,renaissance fair,27
2020-04,renaissance fair,6
